Index	Label
1005	Escape_from_the_Planet_of_the_Apes_1971
1006	Drop_Dead_Gorgeous_1999
1007	Matewan_1987
1008	Night_Shift_1982
1009	Scream_3_2000
1010	Licence_to_Kill_1989
1011	Arrival
1012	Little_Shop_of_Horrors
1013	Muppet_Christmas_Carol
1014	Unbearable_Lightness_of_Being
1015	Bell
1016	Bride_of_Frankenstein_1935
1017	Living_in_Oblivion_1995
1018	Waterworld_1995
1019	7th_Voyage_of_Sinbad
1020	Billy_Madison_1995
1021	Birdy_1984
1022	Dead_Men_Dont_Wear_Plaid_1982
1023	Gaslight_1944
1024	Creepshow_1982
1025	Ghostbusters_II_1989
1026	Grumpier_Old_Men_1995
1027	Pelican_Brief
1028	Shall_We_Dance?_1937
1029	Three_Colors_White_1994
1030	I.Q._1994
1031	Christmas_Carol
1032	Private_Benjamin_1980
1033	Invisible_Man
1034	Big_Kahuna
1035	Last_Temptation_of_Christ
1036	Murphys_Romance_1985
1037	Godzilla_Gojira_1954
1038	Kalifornia_1993
1039	Indian_in_the_Cupboard
1040	Lost_in_Space_1998
1041	Wings_of_the_Dove
1042	Waterboy
1043	Soapdish_1991
1044	Englishman_Who_Went_Up_a_Hill
1045	Brother_from_Another_Planet
1046	Single_White_Female_1992
1047	Man_in_the_Iron_Mask
1048	Summer_of_Sam_1999
1049	My_Life_in_Pink_Ma_vie_en_rose_1997
1050	Spellbound_1945
1051	Great_Santini
1052	What_Ever_Happened_to_Baby_Jane?_1962
1053	Footloose_1984
1054	Deconstructing_Harry_1997
1055	Jeremiah_Johnson_1972
1056	Dinosaur_2000
1057	Species_1995
1058	Craft
1059	Rising_Sun_1993
1060	Seven_Days_in_May_1964
1061	Jackie_Chans_First_Strike_1996
1062	Barbarella_1968
1063	Smoke_1995
1064	Grand_Illusion_Grande_illusion
1065	Police_Academy_1984
1066	Fly_Away_Home_1996
1067	Fox_and_the_Hound
1068	Lolita_1962
1069	Evita_1996
1070	What_Dreams_May_Come_1998
1071	Mystery_Train_1989
1072	Song_of_the_South_1946
1073	Cold_Comfort_Farm_1995
1074	Born_Yesterday_1950
1075	Cookies_Fortune_1999
1076	Peacemaker
1077	River_Wild
1078	Siege
1079	Places_in_the_Heart_1984
1080	Exotica_1994
1081	Robin_Hood_Prince_of_Thieves_1991
1082	Phantasm_1979
1083	Persuasion_1995
1084	Re-Animator_1985
1085	Shes_All_That_1999
1086	Batman_Mask_of_the_Phantasm_1993
1087	Brassed_Off_1996
1088	Them!_1954
1089	Aristocats
1090	Addams_Family_Values_1993
1091	Kids_in_the_Hall_Brain_Candy_1996
1092	Lawnmower_Man
1093	French_Kiss_1995
1094	Back_to_School_1986
1095	Magnum_Force_1973
1096	Agnes_of_God_1985
1097	Falcon_and_the_Snowman
1098	Tom_Jones_1963
1099	Affair_to_Remember
1100	Meatballs_1979
1101	Oliver!_1968
1102	Some_Kind_of_Wonderful_1987
1103	Nobodys_Fool_1994
1104	Everest_1998
1105	Bicentennial_Man_1999
1106	Married_to_the_Mob_1988
1107	Stigmata_1999
1108	Tao_of_Steve
1109	Rescuers
1110	Michael_1996
1111	To_Sir_with_Love_1967
1112	Six_Days_Seven_Nights_1998
1113	Koyaanisqatsi_1983
1114	Flashdance_1983
1115	Once_Upon_a_Time_in_the_West_1969
1116	Next_Stop
1117	101_Dalmatians_1996
1118	Hard_8_a.k.a._Sydney
1119	Paradise_Lost_The_Child_Murders_at_Robin_Hood_Hills_1996
1120	View_to_a_Kill
1121	Dancer_in_the_Dark_2000
1122	Prince_of_Tides
1123	Cant_Hardly_Wait_1998
1124	Swimming_with_Sharks_1995
1125	Sommersby_1993
1126	Fast
1127	Blob
1128	Hope_Floats_1998
1129	Brady_Bunch_Movie
1130	Messenger_The_Story_of_Joan_of_Arc
1131	2_Days_in_the_Valley_1996
1132	Stepford_Wives
1133	Ghost_and_Mrs._Muir
1134	My_Bodyguard_1980
1135	Edge
1136	Fearless_1993
1137	Man_with_Two_Brains
1138	Rope_1948
1139	Quick_and_the_Dead
1140	Golden_Child
1141	Tin_Men_1987
1142	Bachelor_Party_1984
1143	Suspicion_1941
1144	Pawnbroker
1145	Slums_of_Beverly_Hills
1146	Robin_Hood_Men_in_Tights_1993
1147	It_Could_Happen_to_You_1994
1148	Murder_in_the_First_1995
1149	Pocahontas_1995
1150	Cube_1997
1151	Running_Scared_1986
1152	Sullivans_Travels_1942
1153	Hand_That_Rocks_the_Cradle
1154	Heartbreak_Ridge_1986
1155	Meet_Me_in_St._Louis_1944
1156	Simon_Birch_1998
1157	Hellraiser_1987
1158	Timecop_1994
1159	Night_on_Earth_1991
1160	Coming_Home_1978
1161	And_the_Band_Played_On_1993
1162	Saving_Grace_2000
1163	Heart_and_Souls_1993
1164	On_the_Town_1949
1165	Dick_Tracy_1990
1166	Faculty
1167	Romeo_Must_Die_2000
1168	Henry_Portrait_of_a_Serial_Killer_1990
1169	Transformers_The_Movie
1170	First_Knight_1995
1171	Buddy_Holly_Story
1172	Hackers_1995
1173	Kids_1995
1174	Reds_1981
1175	Where_the_Heart_Is_2000
1176	End_of_the_Affair
1177	Boys_from_Brazil
1178	Teenage_Mutant_Ninja_Turtles_1990
1179	Texas_Chainsaw_Massacre
1180	Corrina
1181	Kagemusha_1980
1182	...And_Justice_for_All_1979
1183	Omega_Man
1184	Kid
1185	Once_Were_Warriors_1994
1186	Replacement_Killers
1187	About_Last_Night..._1986
1188	Homeward_Bound_The_Incredible_Journey_1993
1189	Lady_Eve
1190	Last_Detail
1191	Money_Pit
1192	McCabe_&_Mrs._Miller_1971
1193	Tora!_Tora!_Tora!_1970
1194	End_of_Days_1999
1195	Sphere_1998
1196	Kundun_1997
1197	St._Elmos_Fire_1985
1198	Cradle_Will_Rock
1199	Beneath_the_Planet_of_the_Apes_1970
1200	George_of_the_Jungle_1997
1201	EDtv_1999
1202	Return_of_Martin_Guerre
1203	Gigi_1958
1204	Picnic_at_Hanging_Rock_1975
1205	Snake_Eyes_1998
1206	Wyatt_Earp_1994
1207	Mickey_Blue_Eyes_1999
1208	Waynes_World_2_1993
1209	War_Room
1210	Jackal
1211	Bamba
1212	European_Vacation_1985
1213	Smillas_Sense_of_Snow_1997
1214	Metropolitan_1990
1215	Titanic_1953
1216	My_Own_Private_Idaho_1991
1217	One_False_Move_1991
1218	Naked_Gun_33_1/3_The_Final_Insult_1994
1219	Affliction_1997
1220	Matilda_1996
1221	Shampoo_1975
1222	Coneheads_1993
1223	Celluloid_Closet
1224	Petes_Dragon_1977
1225	Bring_It_On_2000
1226	Hilary_and_Jackie_1998
1227	Rocky_III_1982
1228	Escape_to_Witch_Mountain_1975
1229	Raisin_in_the_Sun
1230	Barcelona_1994
1231	House_of_Yes
1232	Enchanted_April_1991
1233	To_Be_or_Not_to_Be_1942
1234	Barefoot_in_the_Park_1967
1235	American_Gigolo_1980
1236	I_Know_What_You_Did_Last_Summer_1997
1237	Bank_Dick
1238	Pet_Sematary_1989
1239	Beautiful_Girls_1996
1240	Jules_and_Jim_Jules_et_Jim_1961
1241	Angelas_Ashes_1999
1242	Muppet_Treasure_Island_1996
1243	Amityville_Horror
1244	Belle_de_jour_1967
1245	Days_of_Thunder_1990
1246	Toys_1992
1247	Asphalt_Jungle
1248	East_is_East_1999
1249	Killing
1250	Up_in_Smoke_1978
1251	Flamingo_Kid
1252	Suicide_Kings_1997
1253	Presidio
1254	Young_Guns_II_1990
1255	Shaft_1971
1256	Friday_the_13th_1980
1257	Something_Wicked_This_Way_Comes_1983
1258	White_Squall_1996
1259	Indochine_1992
1260	Empire_Records_1995
1261	Ninotchka_1939
1262	Mansfield_Park_1999
1263	Before_Sunrise_1995
1264	Mildred_Pierce_1945
1265	Abbott_and_Costello_Meet_Frankenstein_1948
1266	Soldiers_Story
1267	Way_We_Were
1268	Down_by_Law_1986
1269	Spawn_1997
1270	Village_of_the_Damned_1960
1271	Titus_1999
1272	Rambo_First_Blood_Part_II_1985
1273	Eraserhead_1977
1274	Brighton_Beach_Memoirs_1986
1275	Winslow_Boy
1276	Wild_Wild_West_1999
1277	Thirty-Two_Short_Films_About_Glenn_Gould_1993
1278	Twelfth_Night_1996
1279	Funny_Face_1957
1280	Escape_from_L.A._1996
1281	Dreamlife_of_Angels
1282	Looking_for_Richard_1996
1283	Mother_1996
1284	Dead_Man_1995
1285	Whats_Love_Got_to_Do_with_It?_1993
1286	Great_Expectations_1998
1287	Death_Wish_1974
1288	Near_Dark_1987
1289	Mona_Lisa_1986
1290	Jumpin_Jack_Flash_1986
1291	Freeway_1996
1292	Creature_From_the_Black_Lagoon
1293	Space_Jam_1996
1294	Celebration
1295	Angels_and_Insects_1995
1296	U_Turn_1997
1297	Love_Bug
1298	Night_of_the_Comet_1984
1299	Walkabout_1971
1300	Cook_the_Thief_His_Wife_&_Her_Lover
1301	Carnal_Knowledge_1971
1302	Beach
1303	Mighty_Ducks
1304	Event_Horizon_1997
1305	Place_in_the_Sun
1306	Basketball_Diaries
1307	Happy
1308	Bloodsport_1988
1309	Runaway_Train_1985
1310	First_Wives_Club
1311	Deuce_Bigalow_Male_Gigolo_1999
1312	Weekend_at_Bernies_1989
1313	Small_Soldiers_1998
1314	Eves_Bayou_1997
1315	Candidate
1316	Shes_Gotta_Have_It_1986
1317	Man_Bites_Dog_Cest_arriv_prs_de_chez_vous_1992
1318	Instinct_1999
1319	Night_to_Remember
1320	Endless_Summer
1321	Burnt_By_the_Sun_Utomlyonnye_solntsem_1994
1322	One_Fine_Day_1996
1323	Hamlet_2000
1324	Drunken_Master_Zui_quan_1979
1325	Father_of_the_Bride_Part_II_1995
1326	Muppets_From_Space_1999
1327	Tequila_Sunrise_1988
1328	Disclosure_1994
1329	Varsity_Blues_1999
1330	Jesus_Son_1999
1331	Lolita_1997
1332	Conquest_of_the_Planet_of_the_Apes_1972
1333	Force_10_from_Navarone_1978
1334	Howling
1335	Frances_1982
1336	My_Blue_Heaven_1990
1337	Tank_Girl_1995
1338	Christine_1983
1339	Mulholland_Falls_1996
1340	Walk_in_the_Clouds
1341	Nell_1994
1342	All_the_Kings_Men_1949
1343	Johnny_Mnemonic_1995
1344	Thing_From_Another_World
1345	Thunderbolt_and_Lightfoot_1974
1346	Spanking_the_Monkey_1994
1347	Man_Without_a_Face
1348	Mighty
1349	Cable_Guy
1350	Man_Who_Knew_Too_Little
1351	Doctor_Dolittle_1967
1352	Killing_Zoe_1994
1353	Liberty_Heights_1999
1354	Rescuers_Down_Under
1355	Mimic_1997
1356	Popeye_1980
1357	With_Honors_1994
1358	Replacements
1359	burbs
1360	Double_Life_of_Veronique
1361	Passion_Fish_1992
1362	Priest_1994
1363	Lucas_1986
1364	Steamboat_Willie_1940
1365	Michael_Collins_1996
1366	Mr._Death_The_Rise_and_Fall_of_Fred_A._Leuchter_Jr._1999
1367	Way_of_the_Gun
1368	Horse_Whisperer
1369	Barry_Lyndon_1975
1370	Soldier_1998
1371	Dead_Ringers_1988
1372	Batman_&_Robin_1997
1373	When_a_Man_Loves_a_Woman_1994
1374	Body_Snatchers_1993
1375	Nine_1/2_Weeks_1986
1376	Stranger_Than_Paradise_1984
1377	Cutting_Edge
1378	Lost_Weekend
1379	Fanny_and_Alexander_1982
1380	Plan_9_from_Outer_Space_1958
1381	Jungle_Fever_1991
1382	Last_Action_Hero_1993
1383	They_Shoot_Horses
1384	Giant_1956
1385	Malice_1993
1386	Old_Man_and_the_Sea
1387	Trip_to_Bountiful
1388	Skulls
1389	Half_Baked_1998
1390	Nights_of_Cabiria_Le_Notti_di_Cabiria_1957
1391	Fools_Rush_In_1997
1392	Death_Becomes_Her_1992
1393	Towering_Inferno
1394	King_of_New_York_1990
1395	Porkys_1981
1396	Other_Sister
1397	Great_Race
1398	Wolf_1994
1399	Butcher_Boy
1400	Wolf_Man
1401	Me_Myself_I_2000
1402	Taming_of_the_Shrew
1403	Rocky_IV_1985
1404	How_Green_Was_My_Valley_1941
1405	Nixon_1995
1406	Ninth_Gate
1407	Godzilla_1998
1408	Return_to_Oz_1985
1409	Medicine_Man_1992
1410	Palm_Beach_Story
1411	Detroit_Rock_City_1999
1412	8MM_1999
1413	Journey_of_Natty_Gann
1414	Mouse_Hunt_1997
1415	Dantes_Peak_1997
1416	Restoration_1995
1417	Lake_Placid_1999
1418	Children_of_Paradise_Les_enfants_du_paradis_1945
1419	Spitfire_Grill
1420	Days_of_Heaven_1978
1421	Fletch_Lives_1989
1422	Murder_at_1600_1997
1423	Beyond_the_Mat_2000
1424	Swing_Kids_1993
1425	Chungking_Express_1994
1426	Trouble_with_Harry
1427	After_Life_1998
1428	SLC_Punk!_1998
1429	Out_of_the_Past_1947
1430	Wes_Cravens_New_Nightmare_1994
1431	Love_and_Death_on_Long_Island_1997
1432	Ghosts_of_Mississippi_1996
1433	Object_of_My_Affection
1434	Umbrellas_of_Cherbourg
1435	Mercury_Rising_1998
1436	But_Im_a_Cheerleader_1999
1437	Dersu_Uzala_1974
1438	Big_Hit
1439	Reindeer_Games_2000
1440	Mortal_Kombat_1995
1441	Firestarter_1984
1442	Battle_for_the_Planet_of_the_Apes_1973
1443	Bear
1444	Casper_1995
1445	Daytrippers
1446	Murder
1447	Prophecy
1448	Bad_Seed
1449	Operation_Condor_Feiying_gaiwak_1990
1450	Black_Cauldron
1451	Paris
1452	Gilda_1946
1453	Center_Stage_2000
1454	To_Wong_Foo
1455	Practical_Magic_1998
1456	Emerald_Forest
1457	Quest_for_Fire_1981
1458	Vanya_on_42nd_Street_1994
1459	Pillow_Book
1460	Lost_Highway_1997
1461	Paris_Is_Burning_1990
1462	Paper
1463	Postman_Always_Rings_Twice
1464	Mr._Nice_Guy_1997
1465	Blown_Away_1994
1466	Gremlins_2_The_New_Batch_1990
1467	Story_of_Us
1468	Return_to_Paradise_1998
1469	Judge_Dredd_1995
1470	Gay_Divorcee
1471	Solaris_Solyaris_1972
1472	Voyage_to_the_Bottom_of_the_Sea_1961
1473	Crocodile_Dundee_II_1988
1474	He_Got_Game_1998
1475	Nighthawks_1981
1476	Forget_Paris_1995
1477	Palmetto_1998
1478	Funny_Farm_1988
1479	Pink_Flamingos_1972
1480	Clockwatchers_1997
1481	Hollow_Man_2000
1482	Brief_Encounter_1946
1483	Until_the_End_of_the_World_Bis_ans_Ende_der_Welt_1991
1484	Hamlet_1948
1485	Bad_Lieutenant_1992
1486	Microcosmos_Microcosmos_Le_peuple_de_lherbe_1996
1487	Big_One
1488	Candyman_1992
1489	Ace_Ventura_When_Nature_Calls_1995
1490	Adventures_of_Milo_and_Otis
1491	Boy_Who_Could_Fly
1492	Limbo_1999
1493	Last_Man_Standing_1996
1494	Addicted_to_Love_1997
1495	High_Art_1998
1496	Things_to_Do_in_Denver_when_Youre_Dead_1995
1497	42_Up_1998
1498	Living_Out_Loud_1998
1499	Nick_of_Time_1995
1500	North_Dallas_Forty_1979
1501	Trust_1990
1502	Garden_of_Finzi-Contini
1503	Nightmare_on_Elm_Street_3_Dream_Warriors
1504	American_Werewolf_in_Paris
1505	Blue_Angel
1506	Hunger
1507	Girlfight_2000
1508	Mary_Shelleys_Frankenstein_1994
1509	Captain_Horatio_Hornblower_1951
1510	Ruby_in_Paradise_1993
1511	Tea_with_Mussolini_1999
1512	Phantom_of_the_Opera
1513	Loaded_Weapon_1_1993
1514	Tin_Drum
1515	Airport_1970
1516	Hands_on_a_Hard_Body_1996
1517	Shes_the_One_1996
1518	One_Crazy_Summer_1986
1519	Fitzcarraldo_1982
1520	Music_of_the_Heart_1999
1521	Gypsy_1962
1522	Mirror_Has_Two_Faces
1523	Playing_by_Heart_1998
1524	Idle_Hands_1999
1525	Beautiful_Thing_1996
1526	Tie_Me_Up!_Tie_Me_Down!_1990
1527	Splendor_in_the_Grass_1961
1528	Love_and_Basketball_2000
1529	Four_Rooms_1995
1530	Needful_Things_1993
1531	Suddenly
1532	Fierce_Creatures_1997
1533	My_Man_Godfrey_1957
1534	On_the_Beach_1959
1535	Devils_Own
1536	Last_Supper
1537	Mommie_Dearest_1981
1538	Black_Hole
1539	Madonna_Truth_or_Dare_1991
1540	Fresh_1994
1541	Apt_Pupil_1998
1542	Gentlemans_Agreement_1947
1543	Psycho_1998
1544	Ravenous_1999
1545	Last_Days_of_Disco
1546	East-West_Est-ouest_1999
1547	Coma_1978
1548	Only_You_1994
1549	Multiplicity_1996
1550	Tommy_1975
1551	Seventh_Sign
1552	Very_Bad_Things_1998
1553	Golden_Voyage_of_Sinbad
1554	Angels_in_the_Outfield_1994
1555	Sanjuro_1962
1556	Rapture
1557	Sirens_1994
1558	Backbeat_1993
1559	Ruling_Class
1560	Freaky_Friday_1977
1561	Pork_Chop_Hill_1959
1562	Boys_on_the_Side_1995
1563	Outside_Providence_1999
1564	Angus_1995
1565	King_Kong_1976
1566	Rosewood_1997
1567	Lost_Horizon_1937
1568	Original_Kings_of_Comedy
1569	Peeping_Tom_1960
1570	In_the_Mouth_of_Madness_1995
1571	Great_Mouse_Detective
1572	Maurice_1987
1573	Things_Change_1988
1574	Time_Code_2000
1575	Relic
1576	Man_and_a_Woman
1577	Safe_1995
1578	Mark_of_Zorro
1579	Apple_Dumpling_Gang
1580	Swept_Away_Travolti_da_un_insolito_destino_nellazzurro_mare_dAgosto_1975
1581	Miracle_on_34th_Street_1994
1582	Darby_OGill_and_the_Little_People_1959
1583	Marnie_1964
1584	For_Whom_the_Bell_Tolls_1943
1585	Air_America_1990
1586	Pollyanna_1960
1587	Carnival_of_Souls_1962
1588	Clay_Pigeons_1998
1589	Under_Siege_2_Dark_Territory_1995
1590	Basquiat_1996
1591	Men_With_Guns_1997
1592	Gullivers_Travels_1939
1593	Gung_Ho_1986
1594	Borrowers
1595	Pope_of_Greenwich_Village
1596	Orlando_1993
1597	Eyes_of_Tammy_Faye
1598	Saboteur_1942
1599	Nutty_Professor_II_The_Klumps_2000
1600	BASEketball_1998
1601	Women
1602	You_Cant_Take_It_With_You_1938
1603	Walk_on_the_Moon
1604	U2_Rattle_and_Hum_1988
1605	Renaissance_Man_1994
1606	Face_in_the_Crowd
1607	Navigator_A_Mediaeval_Odyssey
1608	Frenzy_1972
1609	Melvin_and_Howard_1980
1610	54_1998
1611	Road_to_El_Dorado
1612	Childs_Play_1988
1613	Universal_Soldier_1992
1614	Henry_Fool_1997
1615	City_Slickers_II_The_Legend_of_Curlys_Gold_1994
1616	Congo_1995
1617	Pit_and_the_Pendulum_1961
1618	Chuck_&_Buck_2000
1619	Ipcress_File
1620	Mediterraneo_1991
1621	Hocus_Pocus_1993
1622	Beverly_Hills_Cop_III_1994
1623	Twin_Peaks_Fire_Walk_with_Me_1992
1624	Twin_Falls_Idaho_1999
1625	Cat_People_1982
1626	Love!_Valour!_Compassion!_1997
1627	Selena_1997
1628	One_True_Thing_1998
1629	Return_from_Witch_Mountain_1978
1630	Foreign_Correspondent_1940
1631	Othello_1995
1632	Shaggy_Dog
1633	Romeo_Is_Bleeding_1993
1634	Blue_Sky_1994
1635	My_Science_Project_1985
1636	52_Pick-Up_1986
1637	Queen_Margot_La_Reine_Margot_1994
1638	Dangerous_Beauty_1998
1639	Boys_Life_1995
1640	Boondock_Saints
1641	Man_with_the_Golden_Arm
1642	Mrs._Miniver_1942
1643	Superman_III_1983
1644	King_of_Masks
1645	Bird_on_a_Wire_1990
1646	Meet_John_Doe_1941
1647	Aladdin_and_the_King_of_Thieves_1996
1648	Fantastic_Planet
1649	Threesome_1994
1650	Velvet_Goldmine_1998
1651	Harry_and_the_Hendersons_1987
1652	All_Dogs_Go_to_Heaven_1989
1653	Dead_Presidents_1995
1654	Death_and_the_Maiden_1994
1655	Tales_From_the_Crypt_Presents_Demon_Knight_1995
1656	Woman_in_the_Dunes_Suna_no_onna_1964
1657	Stepmom_1998
1658	Antonias_Line_Antonia_1995
1659	Anchors_Aweigh_1945
1660	Kicking_and_Screaming_1995
1661	Black_Sheep_1996
1662	Paulie_1998
1663	Cujo_1983
1664	Irma_la_Douce_1963
1665	Flubber_1997
1666	Robocop_2_1990
1667	Lifeforce_1985
1668	Twelve_Chairs
1669	Wrong_Man
1670	Virtuosity_1995
1671	Up_Close_and_Personal_1996
1672	Against_All_Odds_1984
1673	Drowning_Mona_2000
1674	Coyote_Ugly_2000
1675	Grand_Hotel_1932
1676	Children_of_the_Damned_1963
1677	Unzipped_1995
1678	How_to_Make_an_American_Quilt_1995
1679	Hero_1992
1680	Wonderful
1681	Long_Goodbye
1682	Seven_Beauties_Pasqualino_Settebellezze_1976
1683	Jeffrey_1995
1684	Howard_the_Duck_1986
1685	Sunshine_1999
1686	I_Shot_Andy_Warhol_1996
1687	No_Escape_1994
1688	Jaws_2_1978
1689	Program
1690	Waking_the_Dead_1999
1691	Drop_Dead_Fred_1991
1692	200_Cigarettes_1999
1693	Deep_Rising_1998
1694	Trick_1999
1695	Orgazmo_1997
1696	Dinner_Game
1697	Long_Walk_Home
1698	Prick_Up_Your_Ears_1987
1699	Mighty_Joe_Young_1949
1700	Get_Real_1998
1701	Canadian_Bacon_1994
1702	Message_in_a_Bottle_1999
1703	Your_Friends_and_Neighbors_1998
1704	Higher_Learning_1995
1705	Stealing_Beauty_1996
1706	Flying_Tigers_1942
1707	Vampires_1998
1708	True_Crime_1995
1709	Repulsion_1965
1710	Blue_Streak_1999
1711	Free_Willy_1993
1712	Bread_and_Chocolate_Pane_e_cioccolata_1973
1713	Urban_Legend_1998
1714	Ponette_1996
1715	Oliver_&_Company_1988
1716	Halloween_H20_1998
1717	Cemetery_Man_Dellamorte_Dellamore_1994
1718	Astronauts_Wife
1719	Wilde_1997
1720	Toxic_Avenger
1721	That_Darn_Cat!_1965
1722	Eyes_of_Laura_Mars_1978
1723	Attack_of_the_Killer_Tomatoes!_1980
1724	Jane_Eyre_1996
1725	Easy_Money_1983
1726	Cat_from_Outer_Space
1727	Picnic_1955
1728	To_Live_Huozhe_1994
1729	Assault_on_Precinct_13_1976
1730	Fog
1731	Trees_Lounge_1996
1732	Son_in_Law_1993
1733	Billys_Hollywood_Screen_Kiss_1997
1734	Gods_Must_Be_Crazy_II
1735	Robert_A._Heinleins_The_Puppet_Masters_1994
1736	Children_of_the_Corn_1984
1737	Fighting_Seabees
1738	Goofy_Movie
1739	Santa_Claus_The_Movie_1985
1740	Home_Alone_2_Lost_in_New_York_1992
1741	Adventures_of_Rocky_and_Bullwinkle
1742	Decline_of_Western_Civilization
1743	Oscar_and_Lucinda_a.k.a._Oscar_&_Lucinda_1997
1744	Bean_1997
1745	What_Planet_Are_You_From?_2000
1746	Hellbound_Hellraiser_II_1988
1747	Life_Less_Ordinary
1748	Impostors
1749	Odessa_File
1750	Just_Cause_1995
1751	Naked_1993
1752	Red_Sorghum_Hong_Gao_Liang_1987
1753	Hard_Target_1993
1754	Junior_1994
1755	Encino_Man_1992
1756	Inventing_the_Abbotts_1997
1757	Iron_Eagle_1986
1758	Outrageous_Fortune_1987
1759	Hellraiser_Bloodline_1996
1760	Big_Blue
1761	House_1986
1762	Unstrung_Heroes_1995
1763	Halloween_II_1981
1764	Dracula_1958
1765	Mephisto_1981
1766	World_of_Apu
1767	Muse
1768	American_Tail_Fievel_Goes_West
1769	Heaven_&_Earth_1993
1770	Beloved_1998
1771	Corruptor
1772	Girl_on_the_Bridge
1773	Brokedown_Palace_1999
1774	Butchers_Wife
1775	March_of_the_Wooden_Soldiers_a.k.a._Laurel_&_Hardy_in_Toyland_1934
1776	Damien_Omen_II_1978
1777	Conformist
1778	Clockers_1995
1779	Romper_Stomper_1992
1780	Superstar_1999
1781	Puppet_Master_1989
1782	Stardust_Memories_1980
1783	Moll_Flanders_1996
1784	Milk_Money_1994
1785	Flawless_1999
1786	Madeline_1998
1787	Color_of_Paradise
1788	Sinbad_and_the_Eye_of_the_Tiger_1977
1789	Welcome_To_Sarajevo_1997
1790	Open_Your_Eyes_Abre_los_ojos_1997
1791	Farinelli_il_castrato_1994
1792	Children_of_Heaven
1793	Three_Caballeros
1794	Someone_to_Watch_Over_Me_1987
1795	Butterfly_La_Lengua_de_las_Mariposas_2000
1796	Dirty_Work_1998
1797	Nightmare_on_Elm_Street_Part_2_Freddys_Revenge
1798	Forces_of_Nature_1999
1799	Benji_1974
1800	Bachelor
1801	Incredibly_True_Adventure_of_Two_Girls_in_Love
1802	Soldiers_Daughter_Never_Cries
1803	Rugrats_Movie
1804	Good_Earth
1805	House_on_Haunted_Hill
1806	Home_for_the_Holidays_1995
1807	Maya_Lin_A_Strong_Clear_Vision_1994
1808	King_of_the_Hill_1993
1809	Chain_Reaction_1996
1810	Shower_Xizhao_1999
1811	Shadow
1812	Babes_in_Toyland_1961
1813	Balto_1995
1814	Crucible
1815	Rambo_III_1988
1816	Black_Beauty_1994
1817	I_Still_Know_What_You_Did_Last_Summer_1998
1818	True_Crime_1999
1819	20_Dates_1998
1820	Get_on_the_Bus_1996
1821	Fear_of_a_Black_Hat_1993
1822	Beyond_Rangoon_1995
1823	Postman
1824	Anaconda_1997
1825	Young_Poisoners_Handbook
1826	Homegrown_1998
1827	Blue_Lagoon
1828	Mrs._Winterbourne_1996
1829	FairyTale_A_True_Story_1997
1830	Dorado
1831	Anywhere_But_Here_1999
1832	My_Fellow_Americans_1996
1833	Incredible_Journey
1834	Out-of-Towners
1835	Vegas_Vacation_1997
1836	Nine_Months_1995
1837	Mighty_Joe_Young_1998
1838	Mother_Night_1996
1839	Xiu_Xiu_The_Sent-Down_Girl_Tian_yu_1998
1840	My_Life_1993
1841	Screamers_1995
1842	Dangerous_Minds_1995
1843	Blues_Brothers_2000_1998
1844	Indecent_Proposal_1993
1845	House_on_Haunted_Hill_1958
1846	Harriet_the_Spy_1996
1847	Boomerang_1992
1848	Best_Man
1849	Very_Brady_Sequel
1850	Felicias_Journey_1999
1851	Daylight_1996
1852	F/X_2_1992
1853	Godzilla_2000_Gojira_ni-sen_mireniamu_1999
1854	Quatermass_and_the_Pit_1967
1855	Blind_Date_1987
1856	Distinguished_Gentleman
1857	Airheads_1994
1858	Crash_1996
1859	Duel_in_the_Sun_1946
1860	Booty_Call_1997
1861	Specialist
1862	Betrayed_1988
1863	Computer_Wore_Tennis_Shoes
1864	Blame_It_on_Rio_1984
1865	Going_My_Way_1944
1866	Bamboozled_2000
1867	Freejack_1992
1868	Party_Girl_1995
1869	Teaching_Mrs._Tingle_1999
1870	American_Flyers_1985
1871	Crooklyn_1994
1872	Fear_1996
1873	Band_Wagon
1874	It_Came_from_Outer_Space_1953
1875	Deep_End_of_the_Ocean
1876	House_Party_1990
1877	April_Fools_Day_1986
1878	American_Pop_1981
1879	Four_Days_in_September_1997
1880	Mr._Saturday_Night_1992
1881	Braindead_1992
1882	Davy_Crockett
1883	Pather_Panchali_1955
1884	Crimes_of_the_Heart_1986
1885	Withnail_and_I_1987
1886	Crush
1887	If...._1968
1888	Monkey_Shines_1988
1889	Island_of_Dr._Moreau
1890	Red_Corner_1997
1891	Dancer
1892	Fandango_1985
1893	Peters_Friends_1992
1894	D2_The_Mighty_Ducks_1994
1895	Ridicule_1996
1896	War_Zone
1897	Bed_of_Roses_1996
1898	Hard_Rain_1998
1899	Lord_of_Illusions_1995
1900	Operation_Condor_2_Longxiong_hudi_1990
1901	Faraway
1902	Broken_Hearts_Club
1903	Flesh_and_Bone_1993
1904	Bastard_Out_of_Carolina_1996
1905	Nothing_in_Common_1986
1906	Strawberry_and_Chocolate_Fresa_y_chocolate_1993
1907	Star_Is_Born
1908	Shanghai_Triad_Yao_a_yao_yao_dao_waipo_qiao_1995
1909	Go_Fish_1994
1910	Crimson_Pirate
1911	Family_Thing
1912	Jakob_the_Liar_1999
1913	Better_Than_Chocolate_1999
1914	City_Hall_1996
1915	Houseguest_1994
1916	Sister_Act_2_Back_in_the_Habit_1993
